name,link,rating,start,end,website,telegram,telegram_count,facebook,facebook_count,twitter,twitter_count,symbol,platform,type,raised
sonm,https://icobench.com/ico/sonm/,4,15-Jun-17,19-Jun-17,https://sonm.io/?utm_source=icobench,https://t.me/sonm_eng,8476,https://www.facebook.com/SONM-Supercomputer-Organized-by-Network-Mining-954849207981204,14221,https://twitter.com/sonmdevelopment,30826,SNM,Ethereum,0,0
synchrolife,https://icobench.com/ico/synchrolife/,3.9,22-Sep-17,20-Oct-17,https://synchrolife.org/?utm_source=icobench,0,0,https://www.facebook.com/synchrocoin/,449,https://twitter.com/synchrocoin,1850,SYC,Ethereum,0,"$122,261 "
te-food,https://icobench.com/ico/te-food/,3.9,22-Feb-18,22-Mar-18,https://ico.tefoodint.com/?utm_source=icobench,https://t.me/tefood,10100,https://www.facebook.com/tefoodintl/,40461,https://twitter.com/TE_FOOD,10746,TFOOD,Ethereum,ERC20,"$19,100,000 "
tenx,https://icobench.com/ico/tenx/,3.8,24-Jun-17,24-Jun-17,https://www.tenx.tech/?utm_source=icobench,0,0,https://www.facebook.com/tenxwallet/,35274,https://twitter.com/tenxwallet,141920,PAY,Ethereum,ERC20,0
theworldnews,https://icobench.com/ico/theworldnews/,3.5,1-Mar-18,17-Mar-18,https://ico.theworldnews.net/?utm_source=icobench,https://t.me/theworldnewsdev,1817,https://www.facebook.com/theworldnewstop/,222906,https://twitter.com/TheWorldNewsNet,6402,TWN,Ethereum,ERC20,"$19,542,300 "
true-flip,https://icobench.com/ico/true-flip/,3.9,28-Jun-17,29-Jul-17,https://trueflip.io/?utm_source=icobench,0,0,https://www.facebook.com/TrueFlip.io/,61074,https://twitter.com/TrueFlipLoto,3682,TFL,Ethereum,0,0
winding-tree,https://icobench.com/ico/winding-tree/,3.4,1-Feb-18,15-Feb-18,https://windingtree.com/?utm_source=icobench,0,0,https://www.facebook.com/WindingTree/,7207,https://twitter.com/windingtree,4997,Lif,Ethereum,0,0
worldwide-asset-exchange,https://icobench.com/ico/worldwide-asset-exchange/,3.8,24-Oct-17,29-Nov-17,https://wax.io/?utm_source=icobench,https://t.me/wax_io,5599,https://www.facebook.com/WAX.io.Community/,1002,https://twitter.com/wax_io,16250,WAX,Ethereum,ERC20,0
ab-chain,https://icobench.com/ico/ab-chain/,3.7,19-Feb-18,31-Mar-18,https://tokensale.ab-chain.com/en?utm_source=icobench,https://t.me/ab_chain,2514,https://www.facebook.com/Ab-Chain-Ads-in-BlockChain-897158380440217/,22954,https://twitter.com/AB_CHAIN,896,RTB,Ethereum,ERC20,0
airtoken,https://icobench.com/ico/airtoken/,4,19-Sep-17,19-Oct-17,https://www.airtoken.com/?utm_source=icobench,https://t.me/airfoxico,0,https://www.facebook.com/AirToken/,1075,https://twitter.com/airtoken,6402,AIR,Ethereum,ERC20,0
amchart,https://icobench.com/ico/amchart/,3.9,1-Apr-18,30-Apr-18,https://amchart.io/?utm_source=icobench,https://t.me/AMCHART,6779,https://www.facebook.com/AMCHARTBLOCKCHAIN/,2625,https://twitter.com/amchart4all,619,AMC,Ethereum,ERC20,Unknown
atlant,https://icobench.com/ico/atlant/,4,7-Sep-17,1-Nov-17,https://atlant.io/?utm_source=icobench,0,0,https://www.facebook.com/Atlant-Real-Estate-Platform-455717934793081/,13616,https://twitter.com/atlantio,4115,ATL,Ethereum,ERC20,0
bitxoxo,https://icobench.com/ico/bitxoxo/,3.5,1-May-18,31-May-18,https://www.bitxoxo.exchange?utm_source=icobench,http://t.me/bitxoxonews,18652,https://www.facebook.com/bitxoxo/,31662,https://twitter.com/bitxoxoindia,7617,XOXO,Ethereum,ERC20,"$20,000,000 "
blockscart,https://icobench.com/ico/blockscart/,4,9-Mar-18,11-Apr-18,https://blockscart.eu?utm_source=icobench,https://t.me/joinchat/GJgbbk7sQRxGKGT14z3K3Q,5510,https://www.facebook.com/Blockscart,0,https://twitter.com/blockscart,6199,BLOC,Ethereum,ERC20,Unknown
blue-whale,https://icobench.com/ico/blue-whale/,3.7,24-May-18,23-Jun-18,https://www.bluewhale.foundation/?utm_source=icobench,https://t.me/bluewhalefdn,75166,https://www.facebook.com/bluewhalefoundation,11540,https://twitter.com/BlueWhaleFdn,3710,BWX,ICON,ERC20,"$22,700,000 "
bob-s-repair,https://icobench.com/ico/bob-s-repair/,3.7,4-Apr-18,10-May-18,https://BobsRepair.com?utm_source=icobench,https://t.me/joinchat/Fh-GcxFg6rX3GP6G0Egumw,56059,facebook.com/bobsrepaircom,0,twitter.com/bobsrepair.com,8564,BOB,Ethereum,ERC20,"$18,638,214 "
bob-s-repair,https://icobench.com/ico/bob-s-repair/,3.7,4-Apr-18,10-May-18,https://BobsRepair.com?utm_source=icobench,https://t.me/joinchat/Fh-GcxFg6rX3GP6G0Egumw,56059,facebook.com/bobsrepaircom,0,twitter.com/bobsrepair.com,8564,BOB,Ethereum,ERC20,"$18,638,214 "
coinfi,https://icobench.com/ico/coinfi/,3.5,8-Feb-18,18-Feb-18,https://sale.coinfi.com/?utm_source=icobench,https://t.me/joinchat/GWQGFQ1P26HoqLxYpOlchw,18969,https://www.facebook.com/CoinFiProject,16397,https://twitter.com/coin_fi,5118,COF,Ethereum,ERC20,"$15,000,000 "
coinjanitor,https://icobench.com/ico/coinjanitor/,4.3,1-May-18,31-May-18,https://www.coinjanitor.io/?utm_source=icobench,https://t.me/CoinJanitor,2206,https://www.facebook.com/Coin-Janitor-118743528936834/,0,https://twitter.com/CoinJanitor,2100,JAN,Ethereum,ERC20,"$2,500,000 "
covesting,https://icobench.com/ico/covesting/,3.3,24-Nov-17,15-Jan-18,https://covesting.io/?utm_source=icobench,https://t.me/covesting,8966,https://facebook.com/covesting,21664,https://twitter.com/covesting,10359,COV,Ethereum,ERC20,0
credits,https://icobench.com/ico/credits/,3.7,15-Feb-18,28-Feb-18,https://credits.com/?utm_source=icobench,https://t.me/creditscom,82021,https://www.facebook.com/creditscom/,47852,https://twitter.com/creditscom,56613,CS,Ethereum,0,0
crypto-tickets,https://icobench.com/ico/crypto-tickets/,3.8,5-Oct-17,30-Nov-17,https://crypto.tickets/?utm_source=icobench,https://t.me/Cryptoticketsnews,1446,https://www.facebook.com/crypto.tickets/,7754,https://twitter.com/CryptoTickets,5556,TKT,Ethereum,ERC20,"$1,750,926 "
crypto20,https://icobench.com/ico/crypto20/,4,16-Oct-17,30-Nov-17,https://www.crypto20.com/?utm_source=icobench,0,0,https://www.facebook.com/cryptotwenty/,12178,https://twitter.com/CRYPTOtwenty,9616,C20,Ethereum,ERC20,0
cryptorobotics,https://icobench.com/ico/cryptorobotics/,3.8,20-May-18,20-Jun-18,https://cryptorobotics.io/?utm_source=icobench,https://t.me/Cryptorobotics,3458,https://www.facebook.com/CryptoRobotics-163531374309815/,276,https://twitter.com/cryptorobotics,736,ROBO,Ethereum,ERC20,"$2,144,492 "
dadi,https://icobench.com/ico/dadi/,3.3,29-Jan-18,29-Jan-18,https://dadi.cloud/?utm_source=icobench,https://t.me/dadichat,21699,https://www.facebook.com/daditechnology,1287,https://twitter.com/dadi,33184,DADI,Ethereum,0,0
districts,https://icobench.com/ico/districts/,3.7,1-Nov-17,31-Jan-18,https://www.districts.io/?utm_source=icobench,https://t.me/Project%20Districts,0,https://www.facebook.com/districtsio/,10262,https://twitter.com/Districts_io,4946,3DC,Separate blockchain,0,"$10,300,000 "
energi-token,https://icobench.com/ico/energi-token/,4,1-Feb-18,1-Feb-18,https://energitoken.com/?utm_source=icobench,https://t.me/energitoken,14420,https://www.facebook.com/energitoken/,1187,https://twitter.com/EnergiMine,5023,ETK,Ethereum,ERC20,"$15,000,000 "
eos,https://icobench.com/ico/eos/,4.3,26-Jun-17,11-Jun-17,https://eos.io/?utm_source=icobench,https://eos.io/chat/,0,https://www.facebook.com/eosblockchain,14281,http://twitter.com/eos_io,175986,EOS,Ethereum,ERC20,0
etherparty,https://icobench.com/ico/etherparty/,3.6,1-Oct-17,29-Oct-17,https://etherparty.io/?utm_source=icobench,https://t.me/etherparty,6020,https://www.facebook.com/etherparty,2469,https://twitter.com/etherparty_io,2,FUEL,Ethereum,ERC20,0
forever-has-fallen,https://icobench.com/ico/forever-has-fallen/,3.8,8-May-18,19-Jun-18,https://www.foreverhasfallen.com/?utm_source=icobench,https://t.me/foreverhasfallen,14962,https://www.facebook.com/foreverhasfallen,5081,https://twitter.com/fhfcommunity,5773,FC,Ethereum,ERC20,Unknown
godzillion,https://icobench.com/ico/godzillion/,3.8,25-Aug-17,24-Sep-17,https://godzillion.io/?utm_source=icobench,https://t.me/godzillion,167,https://www.facebook.com/godzillion/,723,https://twitter.com/godzillion_io,668,GODZ,Ethereum,ERC20,Unknown
hedge,https://icobench.com/ico/hedge/,3.9,15-Sep-17,15-Oct-17,https://www.hedge-crypto.com/?utm_source=icobench,0,0,https://www.facebook.com/hedgetoken/,3285,https://twitter.com/hedgetoken,3770,HDG,Ethereum,0,0
hellogold,https://icobench.com/ico/hellogold/,4,28-Aug-17,2-Oct-17,www.hellogold.org?utm_source=icobench,https://t.me/HelloGoldOfficial,12135,https://www.facebook.com/hellogoldfoundation,1112,https://twitter.com/@FoundationHG,11873,HGT ,Ethereum,ERC20,0
horizon-state,https://icobench.com/ico/horizon-state/,4,16-Oct-17,30-Oct-17,https://horizonstate.com/?utm_source=icobench,https://t.me/horizonstate,4847,https://www.facebook.com/HorizonState/,3197,https://twitter.com/horizonstate,10400,HST,Ethereum,ERC20,0
ice-rock-mining,https://icobench.com/ico/ice-rock-mining/,2.9,20-Mar-18,25-May-18,https://icerockmining.io/?utm_source=icobench,https://t.me/icerockmining,8163,https://www.facebook.com/IceRockMiningICO/,4546,https://twitter.com/icerockmining,2923,ROCK2,Ethereum,ERC20,"$8,500,000 "
kind-ads-system,https://icobench.com/ico/kind-ads-system/,3.8,10-Jan-18,31-Jan-18,https://kindads.io/?utm_source=icobench,https://t.me/kindads,43986,https://facebook.com/Kind-Ads-248230619068936,68,https://twitter.com/kindadsnetwork,34017,KIND,Ethereum,ERC20,"$20,000,000 "
levelnet,https://icobench.com/ico/levelnet/,3.9,25-May-18,15-Jun-18,https://levelnet.co/?utm_source=icobench,https://t.me/levelnet_ico,6650,https://www.facebook.com/levelnetwork/,8318,https://twitter.com/LevelNetwork,10633,LVL,Ethereum,Utility,Unknown
lucyd,https://icobench.com/ico/lucyd/,3.8,31-Oct-17,28-Feb-18,https://lucyd.co/?utm_source=icobench,https://t.me/lucydltd,258,https://www.facebook.com/Lucyd-122690025066299/,148543,https://twitter.com/LucydLtd,41159,LCD,Ethereum,ERC20,"$6,100,000 "
lunes-platform,https://icobench.com/ico/lunes-platform/,3,1-Apr-18,31-May-18,https://lunes.io?utm_source=icobench,https://t.me/LunesPlatformEN,3121,https://www.facebook.com/lunesplatform/,1733,https://twitter.com/LunesPlatform,2992,LNS,Separate Blockchain,0,"$2,300,799 "
medichain,https://icobench.com/ico/medichain/,3.9,1-Mar-18,30-Apr-18,http://medichain.online?utm_source=icobench,https://t.me/medichainonline_group,17182,https://www.facebook.com/MediChain.Online/,14747,https://twitter.com/MediChainOnline,6806,MCU,Ethereum,ERC-20,"$19,703,656 "
monetha,https://icobench.com/ico/monetha/,3.6,31-Aug-17,31-Aug-17,https://www.monetha.io/?utm_source=icobench,https://t.me/Monethagroup,4957,https://facebook.com/monetha.io,8289,https://twitter.com/monetha_io,19152,MTH,Ethereum,ERC20,0
native-video-box,https://icobench.com/ico/native-video-box/,4.1,1-Jan-18,29-Apr-18,http://nvb.digital/?utm_source=icobench,https://t.me/nvb_en,4439,https://www.facebook.com/nativevideobox/,1390,https://twitter.com/nvb_channel,304,NVB,Ethereum,ERC20,"$9,800,000 "
nebula-ai,https://icobench.com/ico/nebula-ai/,3.8,31-Mar-18,20-Apr-18,https://www.nebula-ai.com/?utm_source=icobench,https://t.me/NebulaAICommunity,5282,https://www.facebook.com/NebulaAI/,527,https://twitter.com/nebula_ai,1660,NBAI,Ethereum,ERC20,"$6,000,000 "
nper,https://icobench.com/ico/nper/,3.8,19-Jan-18,31-Jan-18,https://nper.io/?utm_source=icobench,0,0,https://www.facebook.com/NPERproject/,1921,https://twitter.com/NPERproject,1878,NPER,Ethereum,ERC20,Unknown
odem,https://icobench.com/ico/odem/,3.5,17-Feb-18,18-Mar-18,https://odem.io/?utm_source=icobench,http://t.me/odem_io,8060,https://www.facebook.com/odemio/,4669,https://twitter.com/ODEM_IO,3096,ODEM,Ethereum,ERC20,"$4,000,000 "
phi-token,https://icobench.com/ico/phi-token/,4.2,8-Mar-18,21-Mar-18,https://www.phitoken.io/?utm_source=icobench,https://t.me/joinchat/AecpoEhlgK2yC70FzPp0iA,25205,https://www.facebook.com/PHIToken/,3281,https://twitter.com/PhiToken,3811,PHI,Ethereum,ERC20,"$3,800,000 "
plaak,https://icobench.com/ico/plaak/,4.2,28-Feb-18,1-Jun-18,https://plaak.com?utm_source=icobench,https://t.me/plaakcommunity,2898,https://www.facebook.com/letsdisrupttheworldtogether/,680,https://twitter.com/Getplaakingnow,0,PLK,Ethereum,ERC20,Unknown
request-network,https://icobench.com/ico/request-network/,3.8,13-Oct-17,17-Oct-17,https://request.network/?utm_source=icobench,https://t.me/requestnetwork,13714,https://www.facebook.com/Request-Network-140279756554525/,4717,https://twitter.com/requestnetwork,41791,REQ,Ethereum,0,0
sancoj,https://icobench.com/ico/sancoj/,3.8,1-May-18,30-May-18,https://sancoj.com?utm_source=icobench,https://t.me/sancoj,41304,https://www.facebook.com/SancojOfficial/,27530,https://twitter.com/sancojofficial,32156,SANC,Ethereum,ERC20,Unknown
singularitynet,https://icobench.com/ico/singularitynet/,4.2,19-Dec-17,19-Dec-17,https://singularitynet.io/?utm_source=icobench,https://t.me/singularitynet,15512,https://www.facebook.com/singularityNET.io/,5448,https://twitter.com/singularity_net,17558,AGI,Ethereum,ERC20,0
sola,https://icobench.com/ico/sola/,4.2,27-Nov-17,22-Dec-17,https://sola.foundation/?utm_source=icobench,https://t.me/solaplatform,2968,https://www.facebook.com/solaplatform,3760,https://twitter.com/solaplatform,2777,SOL,Ethereum,0,"$2,233,700 "
storiqa,https://icobench.com/ico/storiqa/,3.6,28-Nov-17,29-Jan-18,https://ico.storiqa.com/?utm_source=icobench,https://t.me/storiqa_en,34818,https://www.facebook.com/storiqa,13814,https://twitter.com/storiqa,13423,STQ,Ethereum,0,0
swissborg,https://icobench.com/ico/swissborg/,3.6,7-Dec-17,10-Jan-18,https://swissborg.com/en/?utm_source=icobench,https://t.me/swissborg,4713,https://www.facebook.com/swissborg,33680,https://twitter.com/swissborg,11233,CHSB,Ethereum,ERC20,0
the-divi-project,https://icobench.com/ico/the-divi-project/,3.8,27-Oct-17,23-Nov-17,https://diviproject.org/?utm_source=icobench,0,0,https://www.facebook.com/diviproject,13990,https://twitter.com/diviproject,5723,DIVX,Ethereum,ERC20,0
trade-io,https://icobench.com/ico/trade-io/,3.6,7-Dec-17,4-Jan-18,https://trade.io/?utm_source=icobench,https://t.me/TradeToken,13340,http://facebook.com/trade.io,30552,https://twitter.com/TradeToken,11288,TIO,Ethereum,ERC20,0
trakinvest,https://icobench.com/ico/trakinvest/,4,8-Feb-18,7-Mar-18,https://trakinvest.ai/?utm_source=icobench,https://t.me/joinchat/GLe6KhCAs5bw4x6bNBYARw,37400,https://www.facebook.com/Trakinvest/,16195,https://twitter.com/TrakInvest,1682,TRAK,Ethereum,0,"$50,000,000 "
united-traders,https://icobench.com/ico/united-traders/,3.3,30-Nov-17,24-Dec-17,https://uttoken.io/?utm_source=calendar_ico&utm_medium=open_link&utm_campaign=ico_campaign&utm_content=open_link_icobench,https://t.me/uttokenchannel,647,https://www.facebook.com/unitedtraders/,15124,https://twitter.com/Uttoken,3298,UTT,Ethereum,ERC20,0
verime,https://icobench.com/ico/verime/,4.6,1-Mar-18,31-Mar-18,https://www.verime.mobi/?utm_source=icobench,https://t.me/joinchat/Gizz-A7awH81i3pEGgB1dw,37881,https://www.facebook.com/VeriMEDigital/,123345,https://twitter.com/VeriME_mobi,8676,VME,Ethereum,ERC20,0
zloadr,https://icobench.com/ico/zloadr/,3.6,30-Sep-17,31-Oct-17,http://www.zloadr.com/?utm_source=icobench,https://telegram.me/Zloadr,9646,https://www.facebook.com/zloadrmedia/,94473,https://twitter.com/zloadr,27831,ZDR,Ethereum,ERC20,0
300cubits-teu,https://icobench.com/ico/300cubits-teu/,3.8,12-Apr-18,12-May-18,https://300cubits.tech?utm_source=icobench,https://t.me/joinchat/F_3VmEOalqkahP3H-DbKBw,23790,https://www.facebook.com/300cubits.tech,20939,https://twitter.com/300cubits_tech,26243,TEU,Ethereum,ERC20,"$1,453,740 "
aigang,https://icobench.com/ico/aigang/,3.7,15-Nov-17,15-Dec-17,https://aigang.network/?utm_source=icobench,https://t.me/aigangnetwork,4705,https://www.facebook.com/aigangnetwork,2286,https://twitter.com/aigangnetwork,7731,AIX,Ethereum,ERC20,"$5,000,0006,700.00000000 ETH "
akaiito,https://icobench.com/ico/akaiito/,3.5,13-Mar-18,16-May-18,https://akaiito.io/?utm_source=icobench,https://telegram.me/akaiito_community,14886,https://www.facebook.com/officialakaiito/,23997,https://twitter.com/OfficialAkaiito,12231,AIC,Ethereum,ERC20,"$900,000 "
alis,https://icobench.com/ico/alis/,3.6,1-Sep-17,1-Oct-17,https://alismedia.jp/?utm_source=icobench,https://t.me/joinchat/EpPqEw2aZl7q3oI7PeAEYA,0,https://www.facebook.com/masahiro.yasu.7,0,https://twitter.com/ALIS_media,16446,ALIS,Ethereum,0,0
alttex,https://icobench.com/ico/alttex/,4.2,3-Mar-18,1-Jun-18,https://alttex.io/?utm_source=icobench,https://t.me/joinchat/B-Fv807KcXqqwB2SVazUow,2847,https://www.facebook.com/alttex/,9576,https://twitter.com/alttex_io,10218,AltX,Ethereum,ERC20,"$5,740,800 "
appics,https://icobench.com/ico/appics/,3.5,28-Mar-18,28-Apr-18,https://appics.com?utm_source=icobench,https://t.me/appics_official,20429,https://www.facebook.com/appics.official/,3664,https://twitter.com/appics_official,7145,XAP,Steem,0,"$4,202,372 "
bitcoinus,https://icobench.com/ico/bitcoinus/,3.1,22-Jan-18,10-May-18,https://www.bitcoinus.io/?utm_source=icobench,https://t.me/joinchat/EArupgwBjB7GZFJSodtRHg,6783,https://www.facebook.com/bitcoinus.io,13083,https://twitter.com/bitcoinus_io,7770,BITS,Ethereum,ERC20,0
blocklancer,https://icobench.com/ico/blocklancer/,3.8,16-Jan-18,16-Feb-18,https://www.blocklancer.net/?utm_source=icobench,https://telegram.me/officialblocklancer,1343,https://www.facebook.com/blocklancer,21756,https://twitter.com/blocklancer,9075,LNC,Ethereum,0,0
boutspro,https://icobench.com/ico/boutspro/,3.6,11-Mar-18,25-Mar-18,https://www.bouts.pro/?utm_source=icobench,https://t.me/boutspro,12020,https://www.facebook.com/boutspro,121133,https://twitter.com/boutspro,9906,BOUTS,Ethereum,ERC20,Unknown
cappasity,https://icobench.com/ico/cappasity/,3.9,22-Feb-18,22-Mar-18,https://artoken.io/?utm_source=icobench&utm_medium=tracker,https://t.me/artoken,56812,https://www.facebook.com/cappasity,33978,https://twitter.com/cappasity,33888,CAPP,Ethereum,ERC20,0
carex,https://icobench.com/ico/carex/,3.5,11-Dec-17,22-Mar-18,https://carex.tech?utm_source=icobench,https://t.me/joinchat/GhxZhkNtuM7zp52w1Nsavg,0,https://www.facebook.com/carexblockchain/,2031,https://twitter.com/carexblockchain,653,CARE,Ethereum,ERC20,Unknown
clearpoll,https://icobench.com/ico/clearpoll/,3.9,2-Oct-17,26-Oct-17,https://www.clearpoll.io/?utm_source=icobench,https://t.me/clearpoll,932,http://www.facebook.com/voteclearpoll,814,http://www.twitter.com/voteclearpoll,7173,POLL,Ethereum,0,0
climatecoin,https://icobench.com/ico/climatecoin/,3.8,1-Dec-17,1-Jan-18,https://climatecoin.io/?utm_source=icobench,0,0,https://www.facebook.com/climatecoinofficial/,385,https://twitter.com/infoclimatecoin,4425,CO2,Ethereum,ERC20,Unknown
coinstocks,https://icobench.com/ico/coinstocks/,3.8,15-Mar-18,14-Jun-18,https://www.coinstocks.io?utm_source=icobench,https://t.me/coinstocksio,13260,https://www.facebook.com/coinstocksio/,1031,https://twitter.com/coinstocksio,7748,IOX,Ethereum,ERC20,Unknown
crypto-bnb,https://icobench.com/ico/crypto-bnb/,2.7,25-Feb-18,25-May-18,http://cryptobnb.io/?utm_source=icobench,http://www.t.me/cryptobnbgroup,21317,https://www.facebook.com/CryptoBnb-App-554189608297538/,779,https://twitter.com/CryptobnbIco,5653,CKey,Ethereum,ERC20,Unknown
cryptopay,https://icobench.com/ico/cryptopay/,3.9,2-Oct-17,30-Oct-17,https://cryptopay.me/?utm_source=icobench,0,0,https://fb.com/cryptopayme/,15565,https://twitter.com/cryptopay,8767,CPAY,Ethereum,0,0
crystal-clear,https://icobench.com/ico/crystal-clear/,3.5,8-Sep-17,8-Oct-17,http://crystal-clear.io/?utm_source=icobench,0,0,https://www.facebook.com/CCSer/,2366,https://twitter.com/CCS_Crystal,4211,CCT,Ethereum,ERC20,0
datum,https://icobench.com/ico/datum/,3.3,29-Oct-17,29-Nov-17,https://datum.org/?utm_source=icobench,https://t.me/datumnetwork,7774,https://www.facebook.com/datumnetwork,34326,https://twitter.com/datumnetwork,36611,DAT,0,0,0
dentacoin,https://icobench.com/ico/dentacoin/,3.7,1-Oct-17,1-Nov-17,https://dentacoin.com/?utm_source=icobench,0,0,https://www.facebook.com/dentacoin/,36302,https://twitter.com/dentacoin?lang=en,3963,DCN,Ethereum,ERC20,0
ebcoin,https://icobench.com/ico/ebcoin/,4,16-Jan-18,13-Feb-18,https://www.ebcoin.io/?utm_source=icobench,https://t.me/EBCoinGlobal,17748,https://www.facebook.com/EBCoinGlobal/,300,https://twitter.com/EBCoinGlobal,19562,EBC,Ethereum,ERC20,"$8,712,00610,097.95000000 ETH "
